t,v_ref,w_ref,v,w,u_L,u_R,omega_L,omega_R,w_L,w_R,theta1_L,theta2_L,theta1_R,theta2_R,e_L,e_R
22681346,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.09,0.05,15.26,0.01,0.00,-0.00
22691712,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.09,0.05,15.26,0.01,0.00,-0.00
22701910,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.09,0.05,15.26,0.01,0.00,-0.00
22712137,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.09,0.05,15.26,0.01,0.00,-0.00
22752951,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.09,0.05,15.26,0.01,0.00,-0.00
22763299,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.09,0.05,15.26,0.01,0.00,-0.00
22773637,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.09,0.05,15.26,0.01,0.00,-0.00
22783844,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.09,0.05,15.26,0.01,0.00,-0.00
22824669,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.09,0.05,15.26,0.01,0.00,-0.00
22835029,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.09,0.05,15.26,0.01,0.00,-0.00
22845242,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.09,0.05,15.26,0.01,0.00,-0.00
22855461,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.09,0.05,15.26,0.01,0.00,-0.00
22896238,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.09,0.05,15.26,0.01,0.00,-0.00
22906452,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.09,0.05,15.26,0.01,0.00,-0.00
22916645,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.09,0.05,15.26,0.01,0.00,-0.00
22926840,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.09,0.05,15.26,0.01,0.00,-0.00
22967755,0.00,-5.00,0.00,-0.01,9.59,-9.59,0.00,0.00,0.00,0.00,15.09,0.05,15.26,0.01,0.00,-0.00
22978126,0.00,-5.00,0.00,-0.01,9.59,-9.59,0.00,0.00,144.73,-146.39,15.09,0.05,15.27,0.01,-6.06,6.06
22988422,0.00,-5.00,0.01,-0.06,9.59,-9.59,1.02,0.00,144.76,-146.42,15.10,0.05,15.27,0.01,-8.29,8.29
22998657,0.00,-5.00,0.01,-0.47,9.59,-9.59,1.02,0.00,144.74,-146.45,15.10,0.05,15.27,0.01,-8.10,9.11
23039720,0.00,-5.00,-0.01,-2.65,9.59,-9.59,0.00,-0.91,144.90,-146.55,15.11,0.04,15.28,0.00,-9.58,8.67
23050061,0.00,-5.00,-0.01,-2.87,9.59,-9.59,0.00,-0.91,144.93,-146.58,15.11,0.04,15.29,0.00,-9.59,8.67
23060355,0.00,-5.00,-0.01,-3.34,9.59,-9.59,0.00,-0.91,144.96,-146.61,15.12,0.04,15.29,0.00,-9.59,8.67
23070712,0.00,-5.00,0.07,-3.43,9.59,-9.59,6.11,0.00,144.99,-146.64,15.12,0.04,15.29,0.00,-9.59,9.59
23101564,0.00,-5.00,-0.00,-3.87,9.59,-9.59,6.11,-6.12,144.77,-146.73,15.12,0.04,15.30,0.00,-3.48,9.59
23111803,0.00,-5.00,-0.00,-3.93,9.59,-9.59,6.11,-6.12,144.79,-146.72,15.12,0.04,15.30,0.00,-3.48,3.47
23123892,0.00,-5.00,-0.07,-3.88,9.59,-9.59,7.67,-6.12,144.81,-146.74,15.13,0.04,15.30,0.00,-3.48,3.47
23134117,0.00,-5.00,0.03,-3.75,9.59,-9.59,8.67,-6.12,145.07,-146.76,15.13,0.04,15.30,0.00,-9.59,3.47
23187341,0.00,-5.00,0.02,-4.06,9.59,-9.59,9.30,-7.57,144.75,-146.84,15.13,0.04,15.31,-0.00,-0.29,2.02
23197720,0.00,-5.00,0.02,-4.15,9.59,-9.59,9.30,-7.57,144.75,-146.84,15.13,0.04,15.31,-0.00,-0.29,2.02
23207946,0.00,-5.00,0.02,-3.97,9.59,-9.59,9.30,-7.57,144.75,-146.85,15.13,0.04,15.31,-0.00,-0.29,2.02
23218148,0.00,-5.00,0.10,-3.92,9.59,-9.59,9.30,-7.55,144.76,-146.88,15.13,0.04,15.32,-0.00,-0.29,9.59
23259269,0.00,-5.00,0.02,-3.82,9.59,-9.59,9.24,-7.44,144.80,-146.93,15.13,0.04,15.32,-0.00,-0.35,2.15
23269711,0.00,-5.00,0.02,-4.10,9.59,-9.59,9.24,-7.44,144.80,-146.94,15.13,0.04,15.32,-0.00,-0.35,2.15
23279967,0.00,-5.00,0.02,-4.32,9.59,-9.59,9.24,-7.44,144.80,-146.94,15.13,0.04,15.32,-0.00,-0.35,2.15
23290163,0.00,-5.00,0.10,-4.06,9.59,-9.59,9.24,-7.45,144.80,-146.97,15.13,0.03,15.33,-0.00,-0.35,9.59
23320893,0.00,-5.00,0.02,-4.05,9.59,-9.59,9.35,-7.86,144.81,-147.01,15.13,0.03,15.33,-0.00,-0.24,1.73
23331087,0.00,-5.00,0.02,-4.21,9.59,-9.59,9.35,-7.86,144.81,-147.02,15.13,0.03,15.33,-0.00,-0.24,1.73
23341516,0.00,-5.00,0.02,-4.26,9.59,-9.59,9.35,-7.86,144.81,-147.03,15.13,0.03,15.33,-0.00,-0.24,1.73
23351798,0.00,-5.00,-0.08,-4.30,9.59,-9.59,9.65,-7.86,145.16,-147.03,15.14,0.03,15.33,-0.00,-9.59,1.73
23392750,0.00,-5.00,0.02,-4.15,9.59,-9.59,9.68,-7.54,144.82,-147.10,15.14,0.03,15.34,-0.00,0.09,2.05
23403006,0.00,-5.00,0.02,-4.05,9.59,-9.59,9.68,-7.54,144.82,-147.11,15.14,0.03,15.34,-0.00,0.09,2.05
23413288,0.00,-5.00,0.02,-4.26,9.59,-9.59,9.22,-7.54,144.84,-147.12,15.14,0.03,15.34,-0.00,-0.37,2.05
23423516,0.00,-5.00,0.10,-4.29,9.59,-9.59,9.22,-7.78,144.84,-147.15,15.14,0.03,15.34,-0.00,-0.37,9.59
23474872,0.00,-5.00,0.01,-4.58,9.59,-9.59,8.97,-7.87,144.90,-147.20,15.14,0.03,15.35,-0.00,-0.62,1.72
23485317,0.00,-5.00,0.01,-4.74,9.59,-9.59,8.97,-7.87,144.90,-147.20,15.14,0.03,15.35,-0.00,-0.62,1.72
23495619,0.00,-5.00,0.10,-4.99,9.59,-9.59,8.97,-7.99,144.91,-147.23,15.14,0.03,15.35,-0.00,-0.62,9.59
23505929,0.00,-5.00,0.10,-4.84,9.59,-9.59,8.97,-7.99,144.91,-147.26,15.14,0.03,15.36,-0.00,-0.62,9.59
23557087,0.00,-5.00,0.10,-4.79,9.59,-9.59,9.45,-7.95,144.90,-147.31,15.14,0.03,15.36,-0.00,-0.14,9.59
23567459,0.00,-5.00,0.10,-4.86,9.59,-9.59,9.45,-7.95,144.90,-147.34,15.14,0.03,15.36,-0.00,-0.14,9.59
23577759,0.00,-5.00,-0.09,-4.93,9.59,-9.59,9.40,-7.91,145.24,-147.35,15.15,0.03,15.37,-0.00,-9.59,1.68
23588153,0.00,-5.00,0.02,-4.96,9.59,-9.59,9.31,-7.91,144.94,-147.35,15.15,0.03,15.37,-0.00,-0.28,1.68
23618942,0.00,-5.00,0.02,-4.89,9.59,-9.59,9.31,-7.91,144.95,-147.37,15.15,0.03,15.37,-0.00,-0.28,1.68
23629294,0.00,-5.00,0.10,-4.85,9.59,-9.59,9.31,-8.02,144.95,-147.40,15.15,0.03,15.37,-0.00,-0.28,9.59
23639633,0.00,-5.00,0.01,-4.98,9.59,-9.59,9.24,-8.11,144.95,-147.40,15.15,0.03,15.37,-0.00,-0.35,1.47
23649813,0.00,-5.00,0.01,-5.07,9.59,-9.59,9.24,-8.11,144.96,-147.41,15.15,0.03,15.37,-0.00,-0.35,1.47
23690851,0.00,-5.00,0.00,-4.82,9.59,-9.59,9.51,-8.15,145.28,-147.45,15.15,0.03,15.38,-0.00,-9.59,9.59
23701118,0.00,-5.00,0.10,-4.89,9.59,-9.59,9.65,-8.15,144.98,-147.48,15.15,0.03,15.38,-0.00,0.06,9.59
23711368,0.00,-5.00,0.02,-5.16,9.59,-9.59,9.65,-8.09,144.98,-147.49,15.15,0.03,15.38,-0.00,0.06,1.50
23721605,0.00,-5.00,0.02,-5.17,9.59,-9.59,9.65,-8.09,144.98,-147.49,15.15,0.03,15.38,-0.00,0.06,1.50
23773264,0.00,-5.00,0.01,-4.89,9.59,-9.59,9.52,-8.24,145.01,-147.57,15.15,0.03,15.39,-0.00,-0.06,1.35
23783650,0.00,-5.00,0.01,-4.95,9.59,-9.59,9.52,-8.24,145.02,-147.57,15.15,0.03,15.39,-0.00,-0.06,1.35
23793845,0.00,-5.00,0.01,-5.10,9.59,-9.59,9.52,-8.24,145.02,-147.57,15.15,0.03,15.39,-0.00,-0.06,1.35
23804052,0.00,-5.00,0.01,-4.81,9.59,-9.59,9.28,-8.24,145.03,-147.58,15.15,0.03,15.39,-0.00,-0.31,1.35
23834926,0.00,-5.00,0.01,-4.64,9.59,-9.59,9.28,-8.25,145.03,-147.62,15.15,0.03,15.39,-0.00,-0.31,1.34
23845125,0.00,-5.00,0.01,-4.54,9.59,-9.59,9.28,-8.25,145.04,-147.62,15.15,0.03,15.39,-0.00,-0.31,1.34
23855547,0.00,-5.00,-0.09,-4.64,9.59,-9.59,9.44,-8.25,145.34,-147.63,15.16,0.03,15.39,-0.00,-9.59,1.34
23865949,0.00,-5.00,0.01,-4.98,9.59,-9.59,9.45,-8.25,145.06,-147.63,15.16,0.03,15.39,-0.00,-0.14,1.34
23917281,0.00,-5.00,0.01,-4.35,9.59,-9.59,9.46,-8.27,145.07,-147.68,15.16,0.03,15.40,-0.00,-0.13,1.32
23927516,0.00,-5.00,0.01,-4.35,9.59,-9.59,9.46,-8.27,145.07,-147.68,15.16,0.03,15.40,-0.00,-0.13,1.32
23937767,0.00,-5.00,0.01,-4.43,9.59,-9.59,9.46,-8.27,145.07,-147.68,15.16,0.03,15.40,-0.00,-0.13,1.32
23947974,0.00,-5.00,0.10,-4.33,9.59,-9.59,9.46,-8.27,145.07,-147.71,15.16,0.03,15.40,-0.00,-0.13,9.59
23990887,0.00,-5.00,0.01,-4.37,9.59,-9.59,9.44,-8.27,145.10,-147.73,15.16,0.03,15.41,-0.00,-0.15,1.32
24001242,0.00,-5.00,0.01,-4.31,9.59,-9.59,9.44,-8.27,145.10,-147.73,15.16,0.03,15.41,-0.00,-0.15,1.32
24011473,0.00,-5.00,0.10,-4.61,9.59,-9.59,9.44,-7.97,145.11,-147.76,15.16,0.03,15.41,-0.00,-0.15,9.59
24021791,0.00,-5.00,-0.09,-4.39,9.59,-9.59,9.51,-7.97,145.41,-147.79,15.16,0.03,15.41,-0.00,-9.59,9.59
24064803,0.00,-5.00,0.15,-4.58,9.59,-9.59,10.32,-7.97,144.02,-147.82,15.15,0.06,15.41,-0.00,12.39,1.62
24075247,0.00,-5.00,0.24,-4.51,9.59,-9.59,10.32,-8.02,143.65,-147.82,15.14,0.07,15.41,-0.00,12.39,1.62
24085800,0.00,-5.00,0.09,-4.62,9.59,-9.59,17.07,-8.50,143.84,-147.85,15.13,0.08,15.42,-0.00,7.48,9.59
24096021,0.00,-5.00,0.09,-4.31,9.59,-9.59,17.07,-8.50,143.68,-147.85,15.13,0.08,15.42,-0.00,7.48,1.09
24137068,0.00,-5.00,0.10,-4.37,9.59,-9.59,9.00,-8.45,144.99,-147.87,15.12,0.10,15.42,-0.00,-9.59,1.09
24147648,0.00,-5.00,0.01,-4.27,9.59,-9.59,9.00,-8.15,144.07,-147.90,15.12,0.10,15.42,-0.00,-0.59,9.59
24157871,0.00,-5.00,0.01,-4.56,9.59,-9.59,9.00,-8.15,144.08,-147.90,15.12,0.10,15.42,-0.00,-0.59,1.43
24168058,0.00,-5.00,0.01,-4.60,9.59,-9.59,9.00,-8.15,144.08,-147.91,15.12,0.10,15.42,-0.00,-0.59,1.43
24209005,0.00,-5.00,0.10,-4.39,9.59,-9.59,9.37,-8.15,144.06,-147.95,15.12,0.10,15.43,-0.00,-0.22,9.59
24219465,0.00,-5.00,0.01,-4.55,9.59,-9.59,9.37,-8.15,144.06,-147.95,15.12,0.10,15.43,-0.00,-0.22,1.44
24229653,0.00,-5.00,0.01,-4.81,9.59,-9.59,9.37,-8.15,144.06,-147.96,15.12,0.10,15.43,-0.00,-0.22,1.44
24239848,0.00,-5.00,0.01,-4.94,9.59,-9.59,9.37,-8.15,144.06,-147.96,15.12,0.10,15.43,-0.00,-0.22,1.44
24291207,0.00,-5.00,0.02,-4.66,9.59,-9.59,9.61,-7.96,144.07,-148.04,15.12,0.10,15.44,-0.00,0.02,1.63
24301617,0.00,-5.00,-0.09,-4.66,9.59,-9.59,9.35,-7.96,145.06,-148.04,15.13,0.10,15.44,-0.00,-9.59,1.63
24311871,0.00,-5.00,0.01,-5.05,9.59,-9.59,9.34,-7.96,144.13,-148.05,15.13,0.10,15.44,-0.00,-0.25,1.63
24322069,0.00,-5.00,0.01,-5.06,9.59,-9.59,9.34,-7.96,144.13,-148.05,15.13,0.10,15.44,-0.00,-0.25,1.63
24363107,0.00,-5.00,0.02,-4.96,9.59,-9.59,10.16,-8.08,144.05,-148.12,15.13,0.10,15.45,-0.00,0.57,1.51
24373485,0.00,-5.00,0.02,-4.86,9.59,-9.59,10.16,-8.08,144.04,-148.13,15.13,0.10,15.45,-0.00,0.57,1.51
24383702,0.00,-5.00,0.02,-4.77,9.59,-9.59,10.16,-8.08,144.03,-148.13,15.13,0.10,15.45,-0.00,0.57,1.51
24393885,0.00,-5.00,0.11,-4.60,9.59,-9.59,10.16,-8.09,144.03,-148.14,15.13,0.10,15.45,-0.00,0.57,1.51
24434916,0.00,-5.00,0.02,-4.39,9.59,-9.59,9.86,-8.27,144.04,-148.18,15.12,0.10,15.45,-0.00,0.27,1.32
24445296,0.00,-5.00,0.02,-4.65,9.59,-9.59,9.86,-8.27,144.04,-148.18,15.12,0.10,15.45,-0.00,0.27,1.32
24455532,0.00,-5.00,0.02,-4.72,9.59,-9.59,9.86,-8.27,144.04,-148.19,15.12,0.10,15.45,-0.00,0.27,1.32
24465967,0.00,-5.00,0.10,-4.47,9.59,-9.59,9.28,-8.40,145.07,-148.21,15.13,0.10,15.46,-0.00,-9.59,9.59
24506863,0.00,-5.00,0.01,-4.46,9.59,-9.59,9.28,-8.43,144.13,-148.23,15.13,0.10,15.46,-0.00,-0.31,1.16
24517136,0.00,-5.00,-0.09,-4.70,9.59,-9.59,9.32,-8.43,144.14,-148.23,15.13,0.10,15.46,-0.00,-0.31,1.16
24527600,0.00,-5.00,0.10,-4.79,9.59,-9.59,9.36,-8.51,144.13,-148.26,15.13,0.10,15.46,-0.00,-0.23,9.59
24537827,0.00,-5.00,0.01,-4.70,9.59,-9.59,9.36,-8.54,144.13,-148.27,15.13,0.10,15.46,-0.00,-0.23,1.05
24578763,0.00,-5.00,0.01,-4.63,9.59,-9.59,9.64,-8.54,144.11,-148.28,15.13,0.10,15.46,-0.00,0.05,1.05
24589121,0.00,-5.00,0.10,-4.57,9.59,-9.59,9.64,-8.55,144.11,-148.31,15.13,0.10,15.47,-0.00,0.05,9.59
24599515,0.00,-5.00,0.01,-4.65,9.59,-9.59,9.64,-8.62,144.11,-148.31,15.13,0.10,15.47,-0.00,0.05,0.97
24609742,0.00,-5.00,0.01,-4.57,9.59,-9.59,9.64,-8.62,144.11,-148.32,15.13,0.10,15.47,-0.00,0.05,0.97
24640431,0.00,-5.00,0.10,-4.47,9.59,-9.59,9.20,-8.51,144.18,-148.32,15.13,0.10,15.47,-0.00,-0.39,0.97
24650779,0.00,-5.00,0.10,-4.46,9.59,-9.59,9.20,-8.51,144.19,-148.35,15.13,0.10,15.47,-0.00,-0.39,9.59
24661146,0.00,-5.00,0.01,-4.35,9.59,-9.59,9.20,-8.38,144.19,-148.36,15.13,0.10,15.47,-0.00,-0.39,1.21
24671383,0.00,-5.00,0.01,-4.38,9.59,-9.59,9.20,-8.38,144.19,-148.36,15.13,0.10,15.47,-0.00,-0.39,1.21
24722649,0.00,-5.00,0.01,-4.52,9.59,-9.59,9.31,-8.50,144.19,-148.41,15.13,0.10,15.48,-0.00,-0.28,1.09
24732829,0.00,-5.00,0.01,-4.56,9.59,-9.59,9.31,-8.50,144.20,-148.41,15.13,0.10,15.48,-0.00,-0.28,1.09
24743241,0.00,-5.00,0.01,-4.74,9.59,-9.59,9.40,-8.50,145.14,-148.41,15.14,0.10,15.48,-0.00,-9.59,1.09
24753479,0.00,-5.00,0.01,-4.83,9.59,-9.59,9.40,-8.50,144.22,-148.42,15.14,0.10,15.48,-0.00,-0.19,1.09
24804611,0.00,-5.00,0.01,-4.56,9.59,-9.59,9.29,-8.61,144.24,-148.46,15.14,0.10,15.48,-0.00,-0.30,0.98
24814982,0.00,-5.00,0.01,-4.39,9.59,-9.59,9.29,-8.61,144.24,-148.46,15.14,0.10,15.48,-0.00,-0.30,0.98
24825184,0.00,-5.00,0.10,-4.42,9.59,-9.59,9.29,-8.66,144.24,-148.47,15.14,0.10,15.48,-0.00,-0.30,0.98
24835447,0.00,-5.00,0.10,-4.43,9.59,-9.59,9.29,-8.66,144.24,-148.49,15.14,0.10,15.49,-0.00,-0.30,9.59
24876634,0.00,-5.00,0.01,-4.57,9.59,-9.59,9.07,-8.44,144.31,-148.51,15.14,0.10,15.49,-0.00,-0.52,1.15
24886993,0.00,-5.00,0.01,-4.52,9.59,-9.59,9.07,-8.44,144.31,-148.51,15.14,0.10,15.49,-0.00,-0.52,1.15
24897347,0.00,-5.00,0.10,-4.66,9.59,-9.59,9.07,-8.66,144.31,-148.54,15.14,0.10,15.49,-0.00,-0.52,9.59
24907611,0.00,-5.00,-0.09,-4.71,9.59,-9.59,9.08,-8.66,144.32,-148.55,15.14,0.10,15.49,-0.00,-0.52,0.93
24948601,0.00,-5.00,0.10,-4.40,9.59,-9.59,9.52,-8.51,144.27,-148.56,15.14,0.10,15.49,-0.00,-0.07,0.93
24959000,0.00,-5.00,0.10,-4.38,9.59,-9.59,9.52,-8.51,144.28,-148.59,15.14,0.10,15.49,-0.00,-0.07,9.59
24969367,0.00,-5.00,0.01,-4.77,9.59,-9.59,9.24,-8.40,145.22,-148.59,15.14,0.10,15.50,-0.00,-9.59,1.19
24979615,0.00,-5.00,0.01,-5.09,9.59,-9.59,9.24,-8.40,144.34,-148.59,15.14,0.10,15.50,-0.00,-0.35,1.19
25020649,0.00,-5.00,0.00,-4.92,9.59,-9.59,0.00,0.00,144.35,-148.64,15.14,0.10,15.50,-0.00,-0.35,9.59
25031239,0.00,-5.00,0.01,-4.99,9.59,-9.59,9.43,-8.25,144.33,-148.64,15.14,0.10,15.50,-0.00,-0.16,1.34
25041473,0.00,-5.00,0.01,-5.03,9.59,-9.59,9.43,-8.25,144.33,-148.64,15.14,0.10,15.50,-0.00,-0.16,1.34
25051657,0.00,-5.00,0.01,-5.30,9.59,-9.59,9.43,-8.25,144.33,-148.65,15.14,0.10,15.50,-0.00,-0.16,1.34
25092800,0.00,-5.00,0.01,-5.30,9.59,-9.59,9.58,-8.48,144.35,-148.69,15.15,0.09,15.51,-0.00,-0.01,1.11
25104876,0.00,-5.00,0.01,-5.18,9.59,-9.59,9.58,-8.48,144.35,-148.69,15.15,0.09,15.51,-0.00,-0.01,1.11
25115051,0.00,-5.00,0.01,-5.20,9.59,-9.59,9.58,-8.48,144.35,-148.70,15.15,0.09,15.51,-0.00,-0.01,1.11
25125261,0.00,-5.00,0.01,-5.40,9.59,-9.59,9.58,-8.48,144.35,-148.70,15.15,0.09,15.51,-0.00,-0.01,1.11
25166373,0.00,-5.00,0.01,-4.92,9.59,-9.59,9.55,-8.74,144.38,-148.74,15.15,0.09,15.51,-0.00,-0.04,0.85
25176738,0.00,-5.00,0.01,-4.81,9.59,-9.59,9.55,-8.74,144.38,-148.74,15.15,0.09,15.51,-0.00,-0.04,0.85
25186958,0.00,-5.00,-0.09,-4.86,9.59,-9.59,0.00,-8.74,144.38,-148.74,15.15,0.09,15.51,-0.00,-0.04,0.85
25197321,0.00,-5.00,0.00,-5.10,9.59,-9.59,0.00,0.00,145.32,-148.75,15.15,0.09,15.51,-0.00,-9.59,0.85
25238497,0.00,-5.00,-0.09,-4.91,9.59,-9.59,0.00,-8.34,145.44,-148.79,15.17,0.09,15.52,-0.00,-9.59,1.25
25248960,0.00,-5.00,0.02,-4.93,9.59,-9.59,9.97,-8.34,145.47,-148.79,15.17,0.09,15.52,-0.00,-9.59,1.25
25259180,0.00,-5.00,0.11,-4.96,9.59,-9.59,9.97,-8.35,144.52,-148.80,15.17,0.10,15.52,-0.00,0.38,1.25
25269483,0.00,-5.00,0.01,-4.85,9.59,-9.59,9.97,-8.61,144.52,-148.83,15.17,0.10,15.52,-0.00,0.38,9.59
25320564,0.00,-5.00,0.10,-4.73,9.59,-9.59,9.52,-8.61,144.58,-148.84,15.17,0.10,15.52,-0.00,-0.07,0.98
25330868,0.00,-5.00,0.01,-4.78,9.59,-9.59,9.52,-8.55,144.58,-148.87,15.17,0.10,15.52,-0.00,-0.07,9.59
25341064,0.00,-5.00,0.01,-4.95,9.59,-9.59,9.52,-8.55,144.58,-148.87,15.17,0.10,15.52,-0.00,-0.07,1.04
25351321,0.00,-5.00,-0.09,-4.68,9.59,-9.59,9.53,-8.55,144.59,-148.88,15.17,0.10,15.52,-0.00,-0.07,1.04
25392436,0.00,-5.00,0.01,-4.72,9.59,-9.59,9.54,-8.56,144.59,-148.92,15.17,0.10,15.53,-0.00,-0.05,9.59
25402797,0.00,-5.00,0.01,-4.81,9.59,-9.59,9.54,-8.56,144.59,-148.92,15.17,0.10,15.53,-0.00,-0.05,1.02
25413080,0.00,-5.00,0.01,-4.96,9.59,-9.59,9.26,-8.56,145.52,-148.92,15.18,0.10,15.53,-0.00,-9.59,1.02
25423310,0.00,-5.00,0.01,-4.94,9.59,-9.59,9.26,-8.56,144.64,-148.93,15.18,0.10,15.53,-0.00,-0.33,1.02
25454049,0.00,-5.00,-0.00,-4.70,9.59,-9.59,9.26,-9.51,144.65,-148.93,15.18,0.09,15.53,-0.00,-0.33,0.08
25464258,0.00,-5.00,-0.10,-4.51,9.59,-9.59,9.21,-9.51,144.65,-148.93,15.18,0.09,15.53,-0.00,-0.33,0.08
25474625,0.00,-5.00,-0.00,-4.30,9.59,-9.59,9.20,-9.51,144.66,-148.93,15.18,0.09,15.53,-0.00,-0.39,0.08
25484825,0.00,-5.00,-0.00,-4.33,9.59,-9.59,9.20,-9.51,144.67,-148.93,15.18,0.09,15.53,-0.00,-0.39,0.08
25536219,0.00,-5.00,0.01,-4.61,9.59,-9.59,9.43,-8.04,144.68,-149.00,15.18,0.09,15.54,-0.00,-0.16,1.55
25546593,0.00,-5.00,0.01,-4.66,9.59,-9.59,9.43,-8.04,144.69,-149.01,15.18,0.09,15.54,-0.00,-0.16,1.55
25556878,0.00,-5.00,0.01,-4.50,9.59,-9.59,9.43,-8.04,144.69,-149.01,15.18,0.09,15.54,-0.00,-0.16,1.55
25567099,0.00,-5.00,0.10,-4.67,9.59,-9.59,9.43,-8.05,144.69,-149.02,15.18,0.09,15.54,-0.00,-0.16,1.55
25608051,0.00,-5.00,0.01,-4.64,9.59,-9.59,9.46,-8.30,144.69,-149.06,15.18,0.09,15.54,-0.00,-0.13,1.29
25618267,0.00,-5.00,0.01,-4.69,9.59,-9.59,9.46,-8.30,144.69,-149.06,15.18,0.09,15.54,-0.00,-0.13,1.29
25628481,0.00,-5.00,0.00,-4.55,9.59,-9.59,9.46,-8.65,144.69,-149.07,15.18,0.09,15.54,-0.00,-0.13,1.29
25638909,0.00,-5.00,0.01,-4.70,9.59,-9.59,9.46,-8.67,145.60,-149.10,15.18,0.09,15.55,-0.00,-9.59,9.59
25679867,0.00,-5.00,0.01,-4.70,9.59,-9.59,9.46,-8.67,144.73,-149.11,15.18,0.09,15.55,-0.00,-0.13,0.92
25690418,0.00,-5.00,0.11,-4.63,9.59,-9.59,10.14,-8.49,145.63,-149.11,15.19,0.09,15.55,-0.00,-9.59,0.92
25700977,0.00,-5.00,0.02,-4.81,9.59,-9.59,10.14,-8.48,144.69,-149.14,15.19,0.09,15.55,-0.00,0.55,9.59
25711200,0.00,-5.00,0.02,-4.86,9.59,-9.59,10.14,-8.48,144.68,-149.14,15.19,0.09,15.55,-0.00,0.55,1.10
25741886,0.00,-5.00,0.01,-4.37,9.59,-9.59,9.77,-8.48,145.65,-149.16,15.19,0.09,15.55,-0.00,-9.59,1.10
25752077,0.00,-5.00,0.10,-4.53,9.59,-9.59,9.77,-8.32,144.73,-149.16,15.19,0.09,15.55,-0.00,0.18,1.10
25762520,0.00,-5.00,0.02,-4.37,9.59,-9.59,9.77,-8.12,144.73,-149.19,15.19,0.09,15.56,-0.00,0.18,9.59
25772738,0.00,-5.00,0.02,-4.19,9.59,-9.59,9.77,-8.12,144.73,-149.19,15.19,0.09,15.56,-0.00,0.18,1.47
25823979,0.00,-5.00,0.01,-4.83,9.59,-9.59,9.03,-8.56,144.81,-149.24,15.19,0.09,15.56,-0.00,-0.56,9.59
25834186,0.00,-5.00,0.01,-4.89,9.59,-9.59,9.03,-8.56,144.81,-149.24,15.19,0.09,15.56,-0.00,-0.56,1.03
25844564,0.00,-5.00,0.01,-4.74,9.59,-9.59,9.03,-8.56,144.81,-149.25,15.19,0.09,15.56,-0.00,-0.56,1.03
25854887,0.00,-5.00,0.01,-4.68,9.59,-9.59,9.80,-8.56,145.68,-149.25,15.19,0.09,15.56,-0.00,-9.59,1.03
25906187,0.00,-5.00,-0.09,-4.57,9.59,-9.59,9.80,-8.62,144.76,-149.29,15.19,0.09,15.57,-0.00,0.21,0.97
25916456,0.00,-5.00,0.01,-4.64,9.59,-9.59,9.31,-8.62,144.81,-149.30,15.19,0.09,15.57,-0.00,-0.28,0.97
25926665,0.00,-5.00,0.01,-4.70,9.59,-9.59,9.31,-8.62,144.81,-149.30,15.19,0.09,15.57,-0.00,-0.28,0.97
25936864,0.00,-5.00,0.10,-4.83,9.59,-9.59,9.31,-8.57,144.81,-149.30,15.19,0.09,15.57,-0.00,-0.28,0.97
25978149,0.00,0.00,0.01,-5.13,0.00,0.00,9.44,-8.57,144.84,-149.34,15.19,0.09,15.57,-0.00,-0.14,1.02
25988544,0.00,0.00,0.01,-5.07,0.00,0.00,9.44,-8.57,0.00,0.00,15.19,0.10,15.57,0.00,5.92,-5.04
25998738,0.00,0.00,0.10,-5.06,0.00,0.00,9.44,0.00,0.00,0.00,15.19,0.10,15.57,0.01,8.15,-7.27
26008941,0.00,0.00,0.10,-4.82,0.00,0.00,9.44,0.00,0.00,0.00,15.19,0.10,15.57,0.01,8.97,0.48
26049700,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,15.19,0.10,15.57,0.01,-0.01,0.01
26060042,0.00,0.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00,0.00,15.19,0.10,15.57,0.01,-0.00,0.00
26070339,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,15.19,0.10,15.57,0.01,-0.00,0.00
